Company Names,Cars Names,Engines,CC/Battery Capacity,HorsePower,Total Speed,Performance(0 - 100 )KM/H,Cars Prices,Fuel Types,Seats,Torque
Acura,Rdx Technology,I4 Turbocharged,1500.0,272.0,210.0,6.0,45000.0,Petrol,5,400.0
Acura,Ilx Premium,I4,2400.0,201.0,200.0,6.0,30000.0,Petrol,5,180.0
Acura,Tlx A-Spec,V6,3500.0,290.0,250.0,5.0,50000.0,Petrol,5,362.0
Acura,Rdx Sh-Awd,I4 Turbocharged,1500.0,272.0,210.0,6.0,50000.0,Petrol,5,400.0
Acura,Mdx Sh-Awd,V6,3500.0,290.0,190.0,6.0,55000.0,Petrol,7,362.0
Acura,Rdx Platinum Elite,I4 Turbocharged,1500.0,272.0,210.0,6.0,55000.0,Petrol,5,400.0
Acura,Tlx A-Spec Sedan,V6,3500.0,290.0,250.0,5.0,50000.0,Petrol,5,362.0
Acura,Tlx 2.4L,Inline-4,2400.0,206.0,210.0,6.0,35000.0,Petrol,5,247.0
Acura,Mdx Hybrid,V6 Hybrid,3500.0,321.0,190.0,6.0,55000.0,Hybrid,7,335.0
Acura,Rdx Hybrid,Inline-4 Hybrid,1500.0,247.0,210.0,6.0,50000.0,Hybrid,5,400.0
Acura,Ilx Technology Package,Inline-4,2400.0,201.0,200.0,6.0,30000.0,Petrol,5,180.0
Acura,Nsx Gt3 (Track Version),Twin-Turbo V6 Hybrid,3493.0,500.0,300.0,3.0,150000.0,Hybrid,2,600.0
Acura,Rdx Turbo Awd,Inline-4 Turbocharged,1500.0,272.0,210.0,6.0,45000.0,Petrol,5,400.0
Acura,Tlx 3.5L V6,V6,3500.0,290.0,250.0,5.0,50000.0,Petrol,5,362.0
Acura,Ilx Special Edition,Inline-4,2400.0,201.0,200.0,6.0,30000.0,Petrol,5,180.0
Acura,Mdx Sh-Awd W/Technology Package,V6,3500.0,290.0,190.0,6.0,55000.0,Petrol,7,362.0
Acura,Nsx 3.5L Hybrid Coupe,Twin-Turbo V6 Hybrid,3493.0,537.0,307.0,2.0,157000.0,Hybrid,2,666.0
Acura,Mdx Elite,V6,3500.0,290.0,190.0,6.0,58000.0,Petrol,7,362.0
Acura,Tlx V6 Advance,V6,3500.0,290.0,250.0,5.0,46000.0,Petrol,5,362.0
Acura,Nsx Carbon Edition,Twin-Turbo V6 Hybrid,3493.0,537.0,307.0,2.0,157000.0,Hybrid,2,666.0
Acura,Rdx Turbo Sh-Awd,Turbocharged I4,1500.0,272.0,210.0,6.0,42000.0,Petrol,5,400.0
Acura,Ilx Technology Plus,Inline-4,2400.0,201.0,200.0,6.0,28000.0,Petrol,5,180.0
Acura,Tlx Type S Pmc Edition,Turbocharged V6,3000.0,355.0,250.0,5.0,54000.0,Petrol,5,480.0
Acura,Mdx Sport Hybrid,V6 Hybrid,3500.0,321.0,190.0,6.0,52000.0,Hybrid,7,335.0
Peugeot,208,Inline-4,1199.0,82.0,180.0,10.0,22000.0,Petrol,5,160.0
Peugeot,2008,Inline-4,1199.0,100.0,190.0,9.0,25000.0,Petrol,5,205.0
Peugeot,301,Inline-4,1598.0,115.0,185.0,10.0,23500.0,Petrol,5,150.0
Peugeot,308,Inline-4,1598.0,130.0,200.0,8.0,28000.0,Petrol,5,230.0
Peugeot,3008,Inline-4,1598.0,180.0,210.0,7.0,32000.0,Petrol,5,400.0
Peugeot,5008,Inline-4,1998.0,165.0,200.0,9.0,35000.0,Diesel,7,400.0
Peugeot,508,Inline-4,1998.0,180.0,235.0,8.0,35500.0,Petrol,5,300.0
Peugeot,Partner,Diesel I4,1560.0,75.0,160.0,12.0,22500.0,Diesel,5,200.0
Peugeot,Expert,Diesel I4,1997.0,120.0,180.0,10.0,30000.0,Diesel,3,300.0
Peugeot,Boxer,Diesel I4,2200.0,140.0,160.0,11.0,32000.0,Diesel,3,340.0
Peugeot,E-208,Electric Motor,50.0,136.0,150.0,8.0,35000.0,Electric,5,260.0
Peugeot,E-2008,Electric Motor,50.0,136.0,150.0,8.0,38000.0,Electric,5,260.0
Peugeot,208 Gti,Inline-4,1598.0,208.0,230.0,6.0,28000.0,Petrol,5,300.0
Peugeot,308 Gti,Inline-4,1598.0,270.0,250.0,6.0,35000.0,Petrol,5,330.0
Peugeot,508 Pse (Peugeot Sport Engineered),Hybrid I4,1598.0,360.0,250.0,5.0,55000.0,Hybrid,5,520.0
Peugeot,308 Allure,Inline-4,1199.0,130.0,205.0,9.0,25000.0,Petrol,5,230.0
Peugeot,2008 Allure,Inline-4,1199.0,130.0,200.0,9.0,27000.0,Petrol,5,230.0
Peugeot,3008 Allure,Inline-4,1499.0,180.0,210.0,8.0,30000.0,Petrol,5,250.0
Peugeot,5008 Allure,Inline-4,1499.0,180.0,200.0,8.0,33000.0,Petrol,7,250.0
Peugeot,508 Allure,Inline-4,1499.0,180.0,225.0,8.0,35000.0,Petrol,5,250.0
Peugeot,3008 Gt,Inline-4,1598.0,200.0,220.0,7.0,35000.0,Petrol,5,280.0
Peugeot,508 Gt,Inline-4,1598.0,225.0,235.0,6.0,40000.0,Petrol,5,300.0
Peugeot,3008 Gt Hybrid,Hybrid I4,1598.0,300.0,235.0,6.0,45000.0,Hybrid,5,400.0
Peugeot,5008 Gt Hybrid,Hybrid I4,1598.0,300.0,210.0,6.0,48000.0,Hybrid,7,400.0
Peugeot,208 Allure Premium,Inline-4,1199.0,130.0,200.0,9.0,28000.0,Petrol,5,230.0
Peugeot,Partner Tepee,Inline-4,1560.0,100.0,170.0,12.0,25000.0,Diesel,5,260.0
Peugeot,Expert L2H1,Inline-4,1997.0,120.0,160.0,13.0,30000.0,Diesel,3,320.0
Peugeot,Boxer L2H2,Inline-4,2200.0,130.0,140.0,14.0,35000.0,Diesel,3,350.0
Peugeot,Partner Electric,Electric Motor,Unknown,136.0,130.0,9.0,40000.0,Electric,5,260.0
Peugeot,Expert Electric,Electric Motor,Unknown,136.0,130.0,9.0,45000.0,Electric,5,260.0
Peugeot,208 Pse (Peugeot Sport Engineered),Hybrid I4,1598.0,225.0,250.0,5.0,45000.0,Hybrid,5,360.0
Peugeot,308 Pse,Hybrid I4,1598.0,360.0,250.0,5.0,55000.0,Hybrid,5,520.0
Peugeot,508 Pse,Hybrid I4,1598.0,360.0,250.0,5.0,60000.0,Hybrid,5,520.0
Peugeot,3008 Pse,Hybrid I4,1598.0,300.0,235.0,6.0,50000.0,Hybrid,5,400.0
Peugeot,2008 Active,Inline-4,1199.0,100.0,190.0,11.0,22000.0,Petrol,5,205.0
Peugeot,3008 Active,Inline-4,1499.0,130.0,200.0,10.0,30000.0,Petrol,5,240.0
Peugeot,5008 Active,Inline-4,1499.0,130.0,190.0,10.0,33000.0,Petrol,7,240.0
Peugeot,3008 Allure Premium,Inline-4,1499.0,130.0,200.0,9.0,32000.0,Petrol,5,240.0
Peugeot,5008 Allure Premium,Inline-4,1499.0,130.0,190.0,10.0,35000.0,Petrol,7,240.0
Peugeot,3008 Gt Line,Inline-4,1598.0,180.0,210.0,8.0,35000.0,Petrol,5,250.0
Peugeot,5008 Gt Line,Inline-4,1598.0,180.0,200.0,9.0,38000.0,Petrol,7,250.0
Peugeot,2008 Gt,Inline-4,1199.0,130.0,200.0,9.0,25000.0,Petrol,5,230.0
Peugeot,5008 Gt,Inline-4,1598.0,180.0,210.0,8.0,40000.0,Petrol,7,250.0
Peugeot,508 Sw (Station Wagon),Inline-4,1598.0,180.0,220.0,8.0,35000.0,Petrol,5,300.0
Peugeot,508 Saloon,Inline-4,1598.0,180.0,210.0,8.0,37000.0,Petrol,5,300.0
Peugeot,308 Saloon,Inline-4,1199.0,130.0,200.0,9.0,28000.0,Petrol,5,230.0
Peugeot,301 Sedan,Inline-4,1199.0,82.0,180.0,12.0,20000.0,Petrol,5,115.0
Peugeot,208 Sedan,Inline-4,1199.0,100.0,190.0,11.0,22000.0,Petrol,5,205.0
Ford,Fusion (Mondeo),1.5L Ecoboost / 2.0L Hybrid,1500.0,205.0,220.0,7.0,32500.0,Petrol/Hybrid,5,300.0
Ford,Taurus,3.5L V6 / 2.0L Ecoboost,2000.0,282.5,220.0,6.0,37500.0,Petrol,5,400.0
Ford,Fiesta,1.0L Ecoboost / 1.5L,1000.0,142.5,200.0,7.0,20000.0,Petrol,5,210.0
Ford,Focus,1.0L Ecoboost / 1.5L / 2.0L,1000.0,210.0,220.0,6.0,25000.0,Petrol,5,275.0
Ford,Ecosport,1.0L Turbo Inline-3 / 2.0L,1000.0,144.5,180.0,9.0,22500.0,Petrol,5,185.0
Ford,Escape (Kuga),1.5L Ecoboost / 2.5L Hybrid,1500.0,190.5,190.0,7.0,31500.0,Petrol/Hybrid,5,215.0
Ford,Edge,2.0L Ecoboost / 2.7L V6,2000.0,292.5,200.0,6.0,40000.0,Petrol,5,437.5
Ford,Explorer,2.3L Ecoboost / 3.0L V6,2300.0,350.0,200.0,6.0,45000.0,Petrol,7,460.0
Ford,Expedition,3.5L Ecoboost / 5.4L V8,3500.0,387.5,180.0,6.0,62500.0,Petrol,8,725.0
Ford,Bronco,2.3L Ecoboost / 2.7L V6,2300.0,292.5,200.0,7.0,42500.0,Petrol,4,500.0
Ford,Bronco Sport,1.5L Ecoboost / 2.0L Ecoboost,1500.0,215.5,185.0,7.0,32000.0,Petrol,5,312.5
Ford,F-150,3.3L V6 / 5.0L V8 / 3.5L Ecoboost,3300.0,370.0,200.0,5.0,55000.0,Petrol/Diesel,5,550.0
Ford,F-250 Super Duty,6.2L V8 / 7.3L V8 / 6.7L Turbo-Diesel,6200.0,430.0,180.0,6.0,55000.0,Petrol/Diesel,5,875.0
Ford,F-350 Super Duty,6.7L Turbo-Diesel / 7.3L V8,6700.0,462.5,180.0,7.0,60000.0,Diesel,5,1125.0
Ford,Maverick,2.5L Hybrid / 2.0L Ecoboost,2500.0,220.5,180.0,6.0,26000.0,Hybrid/Petrol,5,315.0
Ford,Ranger,2.3L Turbo Inline-4 / 2.7L V6,2300.0,297.5,180.0,6.0,35000.0,Petrol/Diesel,5,470.0
Ford,Mustang Mach-E,Electric Motor,68.0,385.0,180.0,3.0,52000.0,Electric,5,430.0
Ford,F-150 Lightning,Electric Motor,98.0,452.0,180.0,4.0,65000.0,Electric,5,1051.0
Ford,Escape Hybrid,2.5L Inline-4 + Electric,2500.0,200.0,180.0,7.0,33000.0,Hybrid,5,210.0
Ford,Explorer Hybrid,3.3L V6 + Electric,3300.0,318.0,180.0,7.0,52500.0,Hybrid,7,500.0
Ford,Mustang,5.0L V8,5000.0,450.0,250.0,4.0,55000.0,Petrol,4,530.0
Ford,Gt,3.5L Twin-Turbo V6,3500.0,660.0,348.0,3.0,500000.0,Petrol,2,746.0
Ford,Focus St,2.3L Turbo Inline-4,2300.0,280.0,250.0,5.0,30000.0,Petrol,5,420.0
Ford,Fiesta St,1.5L Turbo Inline-3,1500.0,200.0,230.0,6.0,23000.0,Petrol,5,290.0
Ford,Bronco Raptor,3.0L Twin-Turbo V6,3000.0,400.0,220.0,5.0,70000.0,Petrol,4,583.0
Ford,Ranger Raptor,2.7L Twin-Turbo V6,2700.0,392.0,200.0,6.0,45000.0,Petrol,5,583.0
Ford,F-150 Raptor,3.5L Twin-Turbo V6,3500.0,450.0,200.0,5.0,70000.0,Petrol,5,691.0
Ford,Puma,Turbocharged Inline-3,1000.0,123.0,191.0,9.0,28000.0,Petrol,5,200.0
Ford,Territory,Turbocharged Inline-4,1500.0,140.0,180.0,11.0,32000.0,Petrol,5,225.0
Ford,Everest,Turbocharged Inline-4,2000.0,210.0,190.0,10.0,52000.0,Diesel,7,500.0
Ford,Flex,Naturally Aspirated V6,3500.0,287.0,200.0,7.0,31000.0,Petrol,7,345.0
Ford,Transit,Ecoblue Turbo Diesel,2000.0,170.0,160.0,12.0,43455.0,Diesel,215,405.0
Ford,Transit Connect,Inline-4 Gasoline Engine,2000.0,162.0,175.0,10.0,29365.0,Petrol,27,200.0
Ford,F-450 Super Duty,Turbocharged V8 Diesel,6700.0,475.0,165.0,8.0,61625.0,Diesel,26,1424.0
Ford,F-550 Super Duty,Turbocharged V8 Diesel,6700.0,475.0,165.0,8.0,64540.0,Diesel,26,1424.0
Ford,Mustang Shelby Gt500,Supercharged V8,5200.0,760.0,290.0,3.0,79420.0,Petrol,2,847.0
Ford,Mustang Shelby Gt350,Naturally Aspirated V8,5200.0,526.0,280.0,4.0,59140.0,Petrol,2,582.0
Ford,F-150 Platinum,Turbocharged V6,3500.0,400.0,180.0,6.0,64695.0,Petrol,5,678.0
Ford,F-150 Limited,Turbocharged V6,3500.0,450.0,190.0,6.0,84910.0,Petrol,5,678.0
Ford,Explorer Platinum,Turbocharged V6,3000.0,400.0,230.0,6.0,56505.0,Petrol,7,563.0
Ford,Expedition King Ranch,Turbocharged V6,3500.0,440.0,210.0,6.0,79560.0,Petrol,78,691.0
Ford,Transit Custom,Ecoblue Turbo Diesel,2000.0,130.0,160.0,12.0,35000.0,Diesel,29,385.0
Ford,E-Series Cutaway,V8 Gasoline Engine,7300.0,350.0,140.0,13.0,36000.0,Petrol,2,569.0
Ford,Transit Chassis Cab,Ecoblue Turbo Diesel,2000.0,170.0,160.0,11.0,37000.0,Diesel,2,405.0
Ford,Transit Electric (E-Transit),Electric Motor,89.0,266.0,140.0,9.0,52000.0,Electric,212,430.0
Ford,Explorer Plug-In Hybrid,V6 Hybrid + Electric Motor,3000.0,457.0,225.0,6.0,53000.0,Hybrid,7,825.0
Ford,Maverick Hybrid,I4 Hybrid,2500.0,191.0,180.0,7.0,25000.0,Hybrid,5,210.0
Ford,Mustang (2024),V8 Gasoline Engine,5000.0,450.0,250.0,4.0,60000.0,Petrol,4,570.0
Ford,Ranger (2024),I4 Turbo Diesel,2000.0,210.0,180.0,8.0,40000.0,Diesel,5,500.0
Ford,Escape Plug-In Hybrid (2024),I4 Hybrid,2500.0,221.0,190.0,7.0,38000.0,Hybrid,5,210.0
Ford,Bronco (2024),V6 Ecoboost,2700.0,310.0,200.0,6.0,45000.0,Petrol,5,542.0
Ford,Explorer (2024),V6 Turbocharged,3000.0,400.0,230.0,5.0,55000.0,Petrol,7,563.0
Mitsubishi,Mirage,1.2L Mivec,1200.0,78.0,170.0,12.0,17000.0,Petrol,5,100.0
Mitsubishi,Mirage G4,1.2L Mivec,1200.0,78.0,170.0,12.0,18000.0,Petrol,5,100.0
Mitsubishi,Outlander,2.5L 4-Cylinder,2500.0,181.0,190.0,9.0,31500.0,Petrol,7,245.0
Mitsubishi,Outlander Phev,2.4L Hybrid,2400.0,248.0,170.0,10.0,41000.0,Hybrid,5,300.0
Mitsubishi,Eclipse Cross,1.5L Turbo,1500.0,152.0,180.0,9.0,26500.0,Petrol,5,250.0
Mitsubishi,Asx (Outlander Sport),2.0L Mivec,2000.0,148.0,190.0,10.0,24500.0,Petrol,5,197.0
Mitsubishi,Pajero,3.2L Diesel Turbo,3200.0,189.0,180.0,10.0,42500.0,Diesel,7,441.0
Mitsubishi,Pajero Sport,2.4L Diesel Turbo,2400.0,181.0,180.0,11.0,37500.0,Diesel,7,430.0
Mitsubishi,Triton (L200),2.4L Diesel Turbo,2400.0,181.0,177.0,10.0,30000.0,Diesel,5,430.0
Mitsubishi,Lancer Evolution X,2.0L Turbocharged,2000.0,291.0,240.0,5.0,45000.0,Petrol,5,407.0
Mitsubishi,I-Miev (Electric),Electric Motor,16.0,66.0,130.0,15.0,24500.0,Electric,4,196.0
Mitsubishi,Xpander,1.5L Mivec,1500.0,105.0,170.0,13.0,22500.0,Petrol,7,141.0
Mitsubishi,Delica D:5,2.2L Diesel Turbo,2200.0,145.0,175.0,11.0,37500.0,Diesel,7,360.0
Mitsubishi,Colt,1.1L / 1.5L Mivec,1100.0,112.5,180.0,9.0,17500.0,Petrol,5,140.0
Mitsubishi,Grandis,2.4L Mivec,2400.0,165.0,190.0,11.0,27500.0,Petrol,7,217.0
Mitsubishi,Outlander Black Edition,2.5L 4-Cylinder,2500.0,181.0,190.0,9.0,33500.0,Petrol,7,245.0
Mitsubishi,Outlander Sel,2.5L 4-Cylinder,2500.0,181.0,190.0,9.0,32500.0,Petrol,7,245.0
Mitsubishi,Outlander Se,2.5L 4-Cylinder,2500.0,181.0,190.0,9.0,30500.0,Petrol,7,245.0
Mitsubishi,Eclipse Cross Black Edition,1.5L Turbo,1500.0,152.0,180.0,9.0,29000.0,Petrol,5,250.0
Mitsubishi,Asx Exceed,2.0L Mivec,2000.0,148.0,190.0,10.0,27000.0,Petrol,5,197.0
Mitsubishi,Triton Athlete,2.4L Diesel Turbo,2400.0,181.0,177.0,10.0,31000.0,Diesel,5,430.0
Mitsubishi,Pajero Final Edition,3.2L Diesel Turbo,3200.0,189.0,180.0,10.0,47500.0,Diesel,7,441.0
Mitsubishi,L200 Barbarian X,2.4L Diesel Turbo,2400.0,181.0,177.0,10.0,32500.0,Diesel,5,430.0
Mitsubishi,Space Star,1.2L Mivec,1200.0,78.0,170.0,12.0,16000.0,Petrol,5,100.0
Mitsubishi,Lancer Ex,1.6L Mivec / 2.0L,1600.0,132.5,200.0,10.0,22500.0,Petrol,5,175.5
Mitsubishi,Montero Sport,2.4L Diesel Turbo,2400.0,181.0,180.0,11.0,37500.0,Diesel,7,430.0
Mitsubishi,Attrage,1.2L Mivec,1200.0,78.0,170.0,12.0,16000.0,Petrol,5,100.0
Mitsubishi,Rvr Se,2.0L Mivec,2000.0,148.0,190.0,10.0,24000.0,Petrol,5,197.0
Mitsubishi,Delica Van,2.0L Diesel / 2.2L Diesel,2000.0,145.0,175.0,11.0,32500.0,Diesel,7,360.0
Mitsubishi,Canter (Truck),3.0L Diesel,3000.0,150.0,120.0,7.0,40000.0,Diesel,2,370.0
Mitsubishi,Lancer Glx,1.6L Mivec,1600.0,115.0,190.0,11.0,18500.0,Petrol,5,154.0
Mitsubishi,Pajero Gls,3.2L Diesel Turbo,3200.0,189.0,180.0,10.0,47500.0,Diesel,7,441.0
Mitsubishi,Xpander Cross,1.5L Mivec,1500.0,105.0,170.0,12.0,22500.0,Petrol,7,141.0
Mitsubishi,Eclipse Cross Phev,2.4L Phev,2400.0,188.0,180.0,10.0,37500.0,Plug-in Hybrid,5,199.0
Mitsubishi,Outlander Es,2.5L 4-Cylinder,2500.0,181.0,190.0,9.0,29000.0,Petrol,7,245.0
Mitsubishi,Montero Glx,2.4L Diesel Turbo,2400.0,181.0,180.0,11.0,37500.0,Diesel,7,430.0
Mitsubishi,Triton Glx-R,2.4L Diesel Turbo,2400.0,181.0,177.0,10.0,31000.0,Diesel,5,430.0
Mitsubishi,Asx Dynamic,2.0L Mivec,2000.0,148.0,190.0,10.0,26500.0,Petrol,5,197.0
Mitsubishi,Mirage Es,1.2L Mivec,1200.0,78.0,170.0,12.0,16000.0,Petrol,5,100.0
Mitsubishi,Outlander Le,2.5L 4-Cylinder,2500.0,181.0,190.0,9.0,32500.0,Petrol,7,245.0
Mitsubishi,Fuso Fighter (Truck),7.5L Diesel,7500.0,240.0,120.0,7.0,80000.0,Diesel,2,686.0
Mitsubishi,Fuso Canter Eco Hybrid,3.0L Diesel Hybrid,3000.0,150.0,120.0,7.0,55000.0,Diesel Hybrid,2,370.0
Mitsubishi,Space Runner,1.8L Mivec,1800.0,140.0,185.0,10.0,21500.0,Petrol,5,170.0
Mitsubishi,Toppo Bj,0.7L 3-Cylinder,660.0,52.0,130.0,15.0,11000.0,Petrol,4,60.0
Mitsubishi,Chariot,2.0L Mivec,2000.0,140.0,185.0,10.0,21500.0,Petrol,7,170.0
Mitsubishi,Lancer Se Limited,2.0L Mivec,2000.0,148.0,200.0,10.0,22500.0,Petrol,5,197.0
Mitsubishi,Pajero Swb (Short Wheel Base),3.2L Diesel Turbo,3200.0,189.0,180.0,10.0,47500.0,Diesel,5,441.0
Mitsubishi,Delica Space Gear,2.4L Petrol,2400.0,145.0,170.0,13.0,32500.0,Petrol,7,206.0
Mitsubishi,I (Kei Car),0.7L 3-Cylinder,660.0,64.0,130.0,15.0,13500.0,Petrol,4,94.0
Mitsubishi,Dion,2.0L 4-Cylinder,2000.0,135.0,180.0,11.0,16500.0,Petrol,7,181.0
Mitsubishi,Airtrek,2.4L 4-Cylinder,2400.0,160.0,190.0,11.0,22500.0,Petrol,5,214.0
Mitsubishi,Ek Space,0.7L 3-Cylinder,660.0,52.0,130.0,15.0,11000.0,Petrol,4,60.0
Mitsubishi,Ek X,0.7L 3-Cylinder,660.0,64.0,140.0,13.0,13500.0,Petrol,4,94.0
Mitsubishi,Colt Czc Convertible,1.5L Turbocharged,1500.0,147.0,200.0,9.0,27500.0,Petrol,4,210.0
Mitsubishi,Galant Fortis,2.0L Mivec,2000.0,154.0,200.0,10.0,20000.0,Petrol,5,200.0
Mitsubishi,Endeavor,3.8L V6,3800.0,225.0,190.0,9.0,31500.0,Petrol,5,343.0
Mitsubishi,Grand Lancer,1.8L Mivec,1800.0,138.0,190.0,11.0,22500.0,Petrol,5,173.0
Mitsubishi,Sigma,3.0L V6,3000.0,210.0,220.0,8.0,37500.0,Petrol,5,270.0
Mitsubishi,Town Box,0.7L 3-Cylinder,660.0,48.0,120.0,16.0,11000.0,Petrol,4,60.0
Mitsubishi,Minicab Miev,Electric Motor,16.0,64.0,100.0,7.0,19000.0,Electric,2,196.0
Mazda,Mazda3,2.0L Skyactiv-G,2000.0,155.0,200.0,8.0,24000.0,Petrol,5,213.0
Mazda,Mazda3 Hatchback,2.5L Skyactiv-G,2500.0,186.0,210.0,8.0,26000.0,Petrol,5,252.0
Mazda,Mazda6,2.5L Turbocharged,2500.0,250.0,240.0,6.0,31000.0,Petrol,5,420.0
Mazda,Cx-3,2.0L Skyactiv-G,2000.0,146.0,180.0,9.0,23000.0,Petrol,5,197.0
Mazda,Cx-30,2.5L Skyactiv-G,2500.0,186.0,204.0,8.0,25500.0,Petrol,5,252.0
Mazda,Cx-5,2.5L Skyactiv-G,2500.0,187.0,200.0,8.0,29000.0,Petrol,5,252.0
Mazda,Cx-50,2.5L Turbocharged,2500.0,256.0,220.0,6.0,32500.0,Petrol,5,434.0
Mazda,Cx-8,2.2L Diesel,2200.0,187.0,200.0,9.0,39000.0,Diesel,7,450.0
Mazda,Cx-9,2.5L Turbocharged,2500.0,250.0,210.0,7.0,41500.0,Petrol,7,420.0
Mazda,Cx-90,3.3L Inline-6 Turbo,3300.0,340.0,240.0,6.0,55000.0,Petrol,7,500.0
Mazda,Mx-5 Miata,2.0L Skyactiv-G,2000.0,181.0,225.0,6.0,30000.0,Petrol,2,205.0
Mazda,Mx-5 Miata Rf,2.0L Skyactiv-G,2000.0,181.0,225.0,6.0,36500.0,Petrol,2,205.0
Mazda,Mx-30 Electric,Electric Motor,35.0,143.0,140.0,9.0,35000.0,Electric,5,271.0
Mazda,Cx-4,2.0L Skyactiv-G,2000.0,158.0,190.0,9.0,25000.0,Petrol,5,202.0
Mazda,Cx-7,2.3L Turbocharged,2300.0,244.0,210.0,7.0,30500.0,Petrol,5,350.0
Mazda,Tribute,3.0L V6,3000.0,200.0,190.0,9.0,27000.0,Petrol,5,270.0
Mazda,B-Series Pickup,2.5L Diesel,2500.0,143.0,170.0,11.0,22500.0,Diesel,5,330.0
Mazda,Bt-50,3.2L Turbo Diesel,3200.0,200.0,180.0,10.0,31000.0,Diesel,5,470.0
Mazda,Rx-7,1.3L Rotary Twin-Turbo,1300.0,276.0,250.0,5.0,40000.0,Petrol,4,314.0
Mazda,Rx-3,1.2L Rotary,1200.0,110.0,180.0,8.0,17500.0,Petrol,4,145.0
Mazda,Rx-Vision Concept,Rotary Skyactiv-R,Unknown,400.0,300.0,7.0,42500.0,Petrol (Hybrid),2,370.0
Mazda,323F,1.6L Inline-4,1600.0,105.0,180.0,10.0,16000.0,Petrol,5,145.0
Mazda,Familia Sedan,1.5L Inline-4,1500.0,100.0,175.0,11.0,14000.0,Petrol,5,135.0
Mazda,Premacy,2.0L Inline-4,2000.0,138.0,190.0,9.0,21000.0,Petrol,7,180.0
Mazda,Demio,1.5L Skyactiv-G,1500.0,108.0,180.0,10.0,15500.0,Petrol,5,142.0
Mazda,Millenia,2.3L Miller Cycle V6,2300.0,210.0,215.0,8.0,27500.0,Petrol,5,280.0
Mazda,Eunos Cosmo,2.0L Twin-Rotor Turbo,2000.0,280.0,240.0,6.0,45000.0,Petrol,4,300.0
Mazda,Atenza,2.5L Skyactiv-G,2500.0,192.0,210.0,8.0,25000.0,Petrol,5,252.0
Mazda,Roadpacer Ap,1.3L Rotary,1300.0,130.0,170.0,11.0,22500.0,Petrol,5,165.0
Mazda,626,2.0L Inline-4,2000.0,140.0,190.0,9.0,20000.0,Petrol,5,180.0
Mazda,929,3.0L V6,3000.0,205.0,220.0,8.0,27500.0,Petrol,5,270.0
Mazda,Luce,1.8L Rotary,1800.0,135.0,180.0,10.0,17500.0,Petrol,5,170.0
Mazda,Capella,1.6L Inline-4,1600.0,110.0,175.0,11.0,16000.0,Petrol,5,145.0
Mazda,Carol,660Cc Inline-3,660.0,63.0,140.0,15.0,10500.0,Petrol,4,90.0
Mazda,Autozam Az-1,657Cc Turbocharged Inline-3,657.0,63.0,140.0,11.0,15000.0,Petrol,2,85.0
Mazda,Spiano,660Cc Inline-3,660.0,54.0,130.0,16.0,9000.0,Petrol,4,80.0
Mazda,Verisa,1.5L Inline-4,1500.0,113.0,170.0,11.0,16000.0,Petrol,5,140.0
Mazda,Mx-6,2.5L V6,2500.0,164.0,210.0,8.0,21000.0,Petrol,4,215.0
Mazda,Mpv,3.0L V6,3000.0,200.0,185.0,9.0,27500.0,Petrol,7,265.0
Mazda,Proceed Marvie,2.6L Inline-4,2600.0,120.0,160.0,12.0,22500.0,Petrol,5,200.0
Mazda,Sentia,3.0L V6,3000.0,200.0,200.0,9.0,25000.0,Petrol,5,265.0
Mazda,Cronos,2.5L V6,2500.0,160.0,190.0,8.0,20000.0,Petrol,5,210.0
Mazda,Scrum,660Cc Inline-3,660.0,63.0,130.0,15.0,10000.0,Petrol,4,85.0
Mazda,Parkway,1.8L Inline-4,1800.0,115.0,160.0,12.0,22500.0,Petrol,5,155.0
Mazda,Titan (Truck),3.0L Inline-4,3000.0,130.0,120.0,15.0,27500.0,Diesel,2,300.0
Mazda,Cx-60,2.5L Inline-4,2500.0,187.0,200.0,8.0,42500.0,Petrol/Diesel,5,250.0
Mazda,Cx-80,3.0L Inline-6,3000.0,250.0,210.0,7.0,47500.0,Petrol,7,400.0
Mazda,T1500,1.5L Inline-4,1500.0,75.0,120.0,18.0,16500.0,Petrol,2,105.0
Mazda,Bongo Van,2.0L Inline-4,2000.0,100.0,160.0,14.0,20000.0,Petrol/Diesel,3,140.0
Mazda,Bongo Friendee,2.5L Inline-4,2500.0,115.0,160.0,12.0,22000.0,Petrol/Diesel,7,160.0
Mazda,Revue,1.3L Inline-4,1300.0,75.0,130.0,15.0,11000.0,Petrol,5,110.0
Mazda,Protegé,1.8L Inline-4,1800.0,125.0,185.0,9.0,16500.0,Petrol,5,170.0
Mazda,Xedos 6,2.5L V6,2500.0,170.0,215.0,8.0,27500.0,Petrol,5,230.0
Mazda,Xedos 9,3.0L V6,3000.0,200.0,220.0,7.0,32500.0,Petrol,5,260.0
Mazda,121,1.3L Inline-4,1300.0,70.0,155.0,13.0,13500.0,Petrol,5,110.0
Mazda,1200,1.2L Inline-4,1200.0,60.0,130.0,16.0,11000.0,Petrol,4,90.0
Mazda,1500,1.5L Inline-4,1500.0,85.0,145.0,14.0,13500.0,Petrol,5,120.0
Mazda,Rx-2,1.3L Inline-2 (Wankel),1308.0,130.0,185.0,8.0,22500.0,Petrol,4,220.0
Mazda,Rx-5,1.6L Inline-2 (Wankel),1588.0,135.0,190.0,8.0,27500.0,Petrol,4,210.0
